customer_id,age,gender,income_bracket,occupation,city_tier,join_date,churn_flag
8672,60,Male,Low,Unemployed,Tier 1,2025-01-07,No
8673,33,Male,High,Student,Tier 2,2023-03-27,No
8674,27,Female,Low,Business,Tier 1,2024-08-01,No
8675,49,Male,Low,Student,Tier 3,2022-06-04,No
8676,19,Female,Medium,Unemployed,Tier 3,2020-02-02,No
8677,41,Female,High,Salaried,Tier 3,2024-11-21,No
8678,40,Male,Low,Salaried,Tier 1,2021-01-16,No
8679,19,Male,Low,Self-Employed,Tier 1,2025-03-16,No
8680,55,Female,Medium,Business,Tier 2,2021-02-27,No
8681,48,Male,Medium,Self-Employed,Tier 1,2025-02-04,Yes
8682,57,Male,Low,Self-Employed,Tier 2,2024-09-02,No
8683,43,Female,High,Salaried,Tier 2,2024-07-03,No
8684,46,Female,Medium,Student,Tier 3,2024-08-29,No
8685,20,Female,High,Self-Employed,Tier 1,2024-07-18,No
8686,31,Female,Low,Self-Employed,Tier 3,2021-12-26,Yes
8687,42,Female,Medium,Business,Tier 2,2023-08-11,No
8688,18,Female,High,Salaried,Tier 3,2021-11-23,No
8689,20,Male,Medium,Student,Tier 1,2021-08-17,No
8690,43,Male,Low,Business,Tier 1,2022-09-08,No
8691,35,Male,High,Student,Tier 3,2021-02-18,No
8692,26,Female,Medium,Student,Tier 1,2022-05-23,No
8693,55,Female,High,Self-Employed,Tier 2,2020-11-14,Yes
8694,40,Male,Low,Business,Tier 3,2022-11-14,No
8695,38,Male,Medium,Self-Employed,Tier 2,2022-01-27,No
8696,18,Male,High,Unemployed,Tier 1,2024-04-25,Yes
8697,38,Female,Medium,Student,Tier 1,2023-12-28,No
8698,44,Male,Low,Business,Tier 2,2020-02-28,No
8699,59,Male,Low,Salaried,Tier 2,2020-06-25,No
8700,23,Male,Low,Self-Employed,Tier 1,2024-04-14,No
8701,61,Female,Low,Unemployed,Tier 2,2022-12-04,No
8702,53,Male,Medium,Unemployed,Tier 2,2024-01-15,Yes
8703,45,Male,Low,Unemployed,Tier 3,2020-11-04,No
8704,62,Female,Low,Self-Employed,Tier 1,2020-06-02,No
8705,34,Female,Low,Salaried,Tier 3,2022-08-24,No
8706,57,Female,Medium,Business,Tier 3,2024-04-24,No
8707,20,Female,Medium,Student,Tier 2,2023-03-09,No
8708,29,Female,Medium,Salaried,Tier 2,2022-02-07,No
8709,56,Male,High,Self-Employed,Tier 1,2024-05-24,No
8710,29,Male,Low,Business,Tier 1,2021-01-19,No
8711,19,Female,Medium,Student,Tier 2,2024-07-29,No
8712,63,Female,Low,Business,Tier 1,2022-01-17,No
8713,39,Female,Low,Student,Tier 3,2021-09-15,No
8714,40,Female,Medium,Student,Tier 3,2022-11-22,No
8715,47,Male,High,Unemployed,Tier 1,2024-09-27,No
8716,22,Male,Low,Self-Employed,Tier 1,2023-10-26,No
8717,26,Female,Low,Salaried,Tier 3,2023-04-16,No
8718,38,Female,Medium,Unemployed,Tier 2,2023-10-15,No
8719,28,Female,Medium,Unemployed,Tier 2,2024-07-27,Yes
8720,22,Female,Medium,Business,Tier 2,2025-06-02,No
8721,52,Male,Medium,Student,Tier 1,2024-09-22,No
8722,44,Female,High,Student,Tier 3,2023-12-30,No
8723,19,Female,Low,Business,Tier 3,2025-04-06,No
8724,41,Male,Low,Self-Employed,Tier 1,2025-02-13,No
8725,48,Female,Low,Student,Tier 1,2025-06-12,No
8726,50,Male,Medium,Unemployed,Tier 3,2020-01-06,No
8727,56,Female,Low,Unemployed,Tier 2,2025-01-02,No
8728,47,Female,High,Student,Tier 1,2021-11-21,No
8729,63,Male,Medium,Student,Tier 1,2022-03-05,No
8730,54,Female,Low,Self-Employed,Tier 1,2024-06-29,No
8731,45,Male,Low,Student,Tier 3,2025-05-19,No
8732,48,Male,Medium,Self-Employed,Tier 2,2024-11-16,No
8733,28,Male,Low,Unemployed,Tier 2,2025-02-03,No
8734,40,Female,High,Self-Employed,Tier 3,2022-06-09,No
8735,19,Female,Medium,Student,Tier 2,2023-06-08,No
8736,57,Male,Low,Salaried,Tier 2,2023-11-25,No
8737,58,Female,Medium,Student,Tier 3,2021-12-27,No
8738,44,Female,Low,Salaried,Tier 1,2022-02-23,No
8739,52,Female,Medium,Unemployed,Tier 3,2021-09-08,No
8740,19,Male,Low,Business,Tier 1,2022-06-04,No
8741,56,Male,Medium,Unemployed,Tier 2,2020-01-23,No
8742,54,Female,Medium,Unemployed,Tier 1,2022-03-17,Yes
8743,38,Male,Medium,Unemployed,Tier 3,2020-06-09,No
8744,22,Female,Medium,Self-Employed,Tier 2,2023-05-02,No
8745,62,Female,Low,Unemployed,Tier 1,2020-09-22,No
8746,38,Female,Medium,Business,Tier 1,2020-03-23,No
8747,46,Male,Medium,Student,Tier 2,2020-06-16,No
8748,37,Male,Medium,Salaried,Tier 2,2025-02-07,No
8749,55,Female,High,Unemployed,Tier 2,2021-10-16,No
8750,37,Male,Low,Salaried,Tier 3,2021-07-08,No
8751,42,Female,Medium,Unemployed,Tier 3,2020-12-09,No
8752,19,Male,Medium,Self-Employed,Tier 2,2020-01-12,No
8753,49,Male,Medium,Salaried,Tier 2,2024-04-06,Yes
8754,43,Male,Medium,Unemployed,Tier 1,2024-04-02,No
8755,23,Female,Low,Unemployed,Tier 3,2021-03-25,No
8756,58,Female,Medium,Business,Tier 1,2021-07-27,No
8757,20,Female,Low,Business,Tier 1,2024-09-20,No
8758,50,Male,Medium,Business,Tier 2,2025-06-02,No
8759,18,Female,Medium,Self-Employed,Tier 3,2021-08-13,Yes
8760,22,Female,Low,Salaried,Tier 2,2021-05-04,No
8761,30,Female,Medium,Self-Employed,Tier 3,2023-04-05,No
8762,36,Female,Low,Student,Tier 1,2025-06-15,No
8763,29,Male,Medium,Unemployed,Tier 2,2021-10-23,No
8764,42,Male,Medium,Unemployed,Tier 1,2021-04-09,Yes
8765,52,Female,Medium,Unemployed,Tier 3,2022-06-28,No
8766,29,Male,High,Business,Tier 2,2024-10-24,No
8767,47,Male,Medium,Unemployed,Tier 2,2021-09-08,No
8768,22,Male,Low,Business,Tier 1,2024-11-24,No
8769,51,Male,High,Student,Tier 2,2020-01-07,No
8770,39,Male,Low,Self-Employed,Tier 1,2022-10-03,No
8771,56,Female,Medium,Self-Employed,Tier 1,2023-04-01,No
8772,30,Male,High,Self-Employed,Tier 1,2022-03-12,No
8773,64,Female,Medium,Business,Tier 1,2023-05-03,Yes
8774,20,Female,Low,Salaried,Tier 1,2020-11-14,No
8775,37,Female,Low,Salaried,Tier 1,2020-05-09,No
8776,48,Male,Low,Student,Tier 1,2020-04-18,Yes
8777,22,Male,Low,Salaried,Tier 2,2020-08-06,No
8778,41,Male,Low,Student,Tier 2,2021-05-20,No
8779,57,Male,Medium,Unemployed,Tier 3,2021-03-04,Yes
8780,50,Female,Low,Self-Employed,Tier 2,2025-01-28,No
8781,25,Female,High,Business,Tier 1,2021-10-03,No
8782,41,Female,High,Student,Tier 2,2020-08-31,No
8783,37,Male,High,Business,Tier 1,2021-03-13,No
8784,33,Female,Low,Business,Tier 3,2020-11-02,No
8785,29,Female,Medium,Self-Employed,Tier 1,2025-01-06,No
8786,30,Female,Low,Unemployed,Tier 2,2022-06-19,No
8787,62,Male,Low,Unemployed,Tier 2,2024-06-08,Yes
8788,59,Female,Medium,Salaried,Tier 3,2023-07-02,No
8789,56,Female,High,Unemployed,Tier 1,2023-09-12,No
8790,42,Male,Low,Self-Employed,Tier 3,2021-02-12,No
8791,63,Female,Low,Business,Tier 2,2022-01-18,Yes
8792,49,Male,Low,Student,Tier 3,2020-01-01,No
8793,41,Female,Medium,Student,Tier 2,2022-02-15,Yes
8794,64,Male,High,Unemployed,Tier 2,2020-07-12,No
8795,61,Male,Low,Salaried,Tier 2,2022-08-20,No
8796,26,Male,Low,Student,Tier 3,2023-10-19,No
8797,57,Female,High,Salaried,Tier 2,2025-03-07,No
8798,40,Female,Low,Student,Tier 2,2020-05-01,No
8799,30,Male,Medium,Salaried,Tier 2,2020-12-29,Yes
8800,49,Male,Low,Salaried,Tier 2,2022-10-24,Yes
8801,32,Male,Medium,Business,Tier 3,2020-05-28,No
8802,53,Male,Medium,Self-Employed,Tier 1,2022-12-20,No
8803,22,Male,Medium,Student,Tier 1,2022-03-04,No
8804,39,Male,Low,Unemployed,Tier 2,2023-02-14,No
8805,33,Male,Low,Self-Employed,Tier 2,2024-09-03,No
8806,58,Male,Low,Business,Tier 1,2025-05-10,No
8807,27,Male,Medium,Business,Tier 2,2022-04-25,No
8808,41,Male,High,Business,Tier 3,2020-08-25,No
8809,35,Male,High,Unemployed,Tier 1,2023-03-07,No
8810,35,Male,Low,Student,Tier 2,2021-12-30,No
8811,24,Female,High,Student,Tier 3,2021-04-02,No
8812,21,Male,Low,Salaried,Tier 2,2021-04-29,No
8813,43,Female,Medium,Salaried,Tier 2,2023-01-10,Yes
8814,22,Female,Medium,Salaried,Tier 1,2024-10-20,No
8815,33,Female,Low,Unemployed,Tier 3,2022-04-28,No
8816,52,Male,Low,Self-Employed,Tier 3,2021-12-14,No
8817,43,Female,Low,Student,Tier 2,2024-05-29,No
8818,35,Male,Medium,Salaried,Tier 1,2022-12-06,Yes
8819,46,Female,Medium,Unemployed,Tier 2,2020-12-09,Yes
8820,40,Male,Medium,Unemployed,Tier 2,2023-09-24,No
8821,31,Male,High,Salaried,Tier 3,2020-08-23,Yes
8822,32,Female,Medium,Business,Tier 1,2024-01-27,No
8823,50,Female,Medium,Business,Tier 1,2021-10-24,No
8824,42,Male,Medium,Business,Tier 1,2021-01-10,No
8825,38,Female,Low,Salaried,Tier 2,2023-02-20,Yes
8826,34,Male,Low,Unemployed,Tier 1,2022-08-29,No
8827,40,Male,Medium,Unemployed,Tier 3,2020-09-02,No
8828,60,Male,Medium,Student,Tier 1,2023-07-01,No
8829,34,Female,High,Business,Tier 2,2021-07-19,Yes
8830,31,Male,Low,Salaried,Tier 2,2021-11-29,No
8831,46,Male,Low,Student,Tier 2,2022-07-03,No
8832,37,Male,Low,Unemployed,Tier 3,2020-10-07,No
8833,47,Male,Low,Student,Tier 2,2020-03-07,No
8834,36,Female,Medium,Business,Tier 1,2024-08-03,No
8835,56,Female,High,Self-Employed,Tier 1,2024-04-05,No
8836,30,Female,Medium,Business,Tier 3,2024-04-06,Yes
8837,35,Female,Medium,Business,Tier 3,2020-06-23,No
8838,40,Male,Medium,Salaried,Tier 1,2023-04-29,No
8839,63,Male,Low,Self-Employed,Tier 2,2020-10-11,No
8840,50,Male,High,Self-Employed,Tier 2,2020-10-31,No
8841,56,Male,Medium,Self-Employed,Tier 2,2022-05-24,No
8842,57,Male,Low,Unemployed,Tier 3,2022-03-03,No
8843,35,Male,Medium,Student,Tier 1,2021-02-10,No
8844,26,Female,Medium,Unemployed,Tier 2,2020-11-27,No
8845,50,Male,Low,Self-Employed,Tier 2,2020-10-31,No
8846,49,Male,Low,Salaried,Tier 2,2022-07-07,Yes
8847,34,Male,Low,Business,Tier 2,2024-12-01,No
8848,36,Female,Low,Business,Tier 2,2021-10-30,No
8849,44,Male,Low,Unemployed,Tier 1,2022-02-11,No
8850,23,Male,Medium,Unemployed,Tier 2,2021-07-04,Yes
8851,52,Male,Medium,Salaried,Tier 2,2022-09-21,No
8852,54,Female,Medium,Business,Tier 1,2025-05-08,Yes
8853,51,Male,High,Unemployed,Tier 1,2023-09-22,No
8854,37,Male,Medium,Student,Tier 2,2022-11-19,No
8855,42,Female,Medium,Unemployed,Tier 1,2021-03-15,No
8856,21,Male,High,Unemployed,Tier 2,2020-09-14,Yes
8857,27,Female,Medium,Self-Employed,Tier 3,2022-02-21,No
8858,27,Male,Low,Student,Tier 1,2021-07-16,No
8859,41,Female,Low,Student,Tier 2,2024-12-19,No
8860,38,Male,Medium,Salaried,Tier 2,2020-08-21,No
8861,28,Male,Medium,Self-Employed,Tier 2,2020-01-26,No
8862,44,Female,High,Student,Tier 1,2021-06-06,No
8863,33,Male,Medium,Self-Employed,Tier 3,2021-01-18,No
8864,43,Male,High,Self-Employed,Tier 2,2024-04-08,No
8865,47,Female,Low,Business,Tier 1,2021-01-27,No
8866,33,Male,Medium,Student,Tier 2,2021-04-06,No
8867,24,Female,High,Business,Tier 2,2024-10-17,No
8868,33,Male,Low,Unemployed,Tier 3,2022-04-18,No
8869,52,Female,Low,Unemployed,Tier 3,2023-03-07,No
8870,33,Male,Low,Business,Tier 1,2022-01-06,No
8871,57,Male,Medium,Unemployed,Tier 2,2025-03-03,No
8872,29,Female,Low,Business,Tier 3,2020-04-19,No
8873,52,Male,Medium,Salaried,Tier 2,2024-02-07,Yes
8874,38,Female,Low,Self-Employed,Tier 2,2023-09-13,Yes
8875,60,Female,Medium,Salaried,Tier 2,2020-07-24,No
8876,53,Female,High,Student,Tier 1,2022-12-30,No
8877,34,Male,Low,Salaried,Tier 2,2020-07-28,No
8878,49,Male,Low,Salaried,Tier 3,2020-07-03,No
8879,58,Male,Medium,Unemployed,Tier 1,2021-08-24,No
8880,23,Female,Medium,Business,Tier 2,2022-01-28,No
8881,41,Female,Low,Student,Tier 3,2023-11-07,No
8882,44,Female,Medium,Unemployed,Tier 1,2022-01-14,Yes
8883,37,Male,High,Student,Tier 2,2022-06-09,No
8884,42,Female,Low,Self-Employed,Tier 2,2021-02-02,No
8885,19,Male,Low,Business,Tier 1,2021-06-28,No
8886,26,Male,Medium,Unemployed,Tier 1,2022-06-25,No
8887,45,Male,Medium,Salaried,Tier 1,2024-08-09,No
8888,55,Male,Low,Self-Employed,Tier 2,2021-11-12,Yes
8889,20,Male,Medium,Salaried,Tier 1,2022-09-04,No
8890,37,Male,High,Student,Tier 2,2024-10-15,No
8891,23,Male,Low,Self-Employed,Tier 1,2020-11-09,No
8892,56,Male,Medium,Unemployed,Tier 1,2020-08-15,No
8893,50,Female,Low,Salaried,Tier 3,2021-10-19,No
8894,18,Male,Medium,Salaried,Tier 1,2023-03-15,No
8895,54,Male,Medium,Student,Tier 2,2022-11-11,No
8896,23,Female,Medium,Student,Tier 1,2024-06-12,No
8897,62,Female,Medium,Business,Tier 1,2025-03-24,No
8898,51,Female,Low,Business,Tier 3,2021-11-22,No
8899,64,Female,Medium,Student,Tier 2,2020-10-26,No
8900,32,Male,Medium,Business,Tier 2,2022-07-15,No
8901,62,Female,Low,Salaried,Tier 2,2023-07-12,No
8902,43,Female,High,Student,Tier 1,2022-12-09,Yes
8903,31,Female,Low,Self-Employed,Tier 1,2022-01-11,No
8904,24,Female,Medium,Student,Tier 2,2023-10-30,No
8905,63,Male,Low,Unemployed,Tier 2,2020-03-01,No
8906,48,Female,Medium,Unemployed,Tier 2,2022-11-08,Yes
8907,41,Female,Low,Student,Tier 1,2020-11-03,No
8908,48,Female,Low,Self-Employed,Tier 1,2025-01-20,Yes
8909,46,Female,Low,Student,Tier 3,2021-06-20,Yes
8910,59,Male,Medium,Self-Employed,Tier 1,2023-05-15,No
8911,49,Female,Medium,Salaried,Tier 2,2023-09-10,No
8912,34,Female,Medium,Salaried,Tier 1,2020-03-15,No
8913,31,Female,High,Self-Employed,Tier 3,2024-08-03,No
8914,57,Male,High,Business,Tier 3,2023-12-12,No
8915,53,Female,Medium,Salaried,Tier 2,2023-09-13,No
8916,41,Female,Medium,Unemployed,Tier 2,2023-07-28,No
8917,62,Male,Low,Student,Tier 3,2024-06-14,No
8918,44,Female,High,Business,Tier 2,2023-01-03,No
8919,42,Male,High,Unemployed,Tier 3,2024-05-18,No
8920,49,Male,Low,Student,Tier 2,2021-08-16,Yes
8921,35,Female,Medium,Unemployed,Tier 1,2024-11-20,No
8922,63,Female,High,Business,Tier 3,2024-07-31,No
8923,35,Male,Low,Self-Employed,Tier 2,2021-08-31,No
8924,54,Male,Low,Student,Tier 2,2021-09-03,No
8925,43,Female,Low,Unemployed,Tier 3,2022-10-17,No
8926,26,Male,Low,Unemployed,Tier 3,2022-02-23,No
8927,52,Male,Low,Business,Tier 1,2020-08-28,No
8928,25,Female,Low,Business,Tier 2,2020-01-05,No
8929,37,Male,Low,Business,Tier 2,2023-05-23,No
8930,59,Male,High,Self-Employed,Tier 3,2024-05-21,No
8931,39,Male,Low,Salaried,Tier 1,2021-05-01,Yes
8932,36,Male,Medium,Unemployed,Tier 1,2020-12-22,Yes
8933,47,Male,Low,Self-Employed,Tier 1,2021-01-28,No
8934,45,Male,Low,Unemployed,Tier 1,2023-03-24,Yes
8935,52,Female,High,Self-Employed,Tier 1,2025-05-29,No
8936,60,Male,High,Student,Tier 1,2023-11-15,No
8937,28,Female,Medium,Salaried,Tier 2,2021-01-03,Yes
8938,48,Female,Medium,Unemployed,Tier 1,2020-01-29,Yes
8939,56,Female,Medium,Business,Tier 2,2025-01-14,Yes
8940,53,Female,Low,Salaried,Tier 2,2023-12-17,No
8941,47,Female,Low,Unemployed,Tier 2,2022-08-23,Yes
8942,40,Female,Medium,Student,Tier 1,2020-01-09,No
8943,36,Female,High,Unemployed,Tier 1,2023-05-08,No
8944,29,Female,Low,Unemployed,Tier 2,2024-01-08,Yes
8945,32,Male,Medium,Unemployed,Tier 2,2020-11-29,Yes
8946,48,Female,Low,Salaried,Tier 1,2022-08-07,No
8947,60,Female,Low,Unemployed,Tier 1,2020-08-17,Yes
8948,54,Female,Medium,Business,Tier 3,2021-01-27,No
8949,54,Male,Low,Self-Employed,Tier 2,2025-01-25,No
8950,32,Female,High,Business,Tier 3,2023-08-24,No
8951,46,Male,Medium,Student,Tier 3,2025-03-27,Yes
8952,60,Female,Low,Salaried,Tier 1,2023-09-16,No
8953,43,Female,Medium,Self-Employed,Tier 2,2022-02-17,No
8954,61,Male,Medium,Salaried,Tier 1,2023-10-15,No
8955,19,Female,Low,Salaried,Tier 1,2024-08-25,No
8956,37,Male,Medium,Unemployed,Tier 3,2024-05-29,No
8957,32,Male,Medium,Business,Tier 1,2025-01-01,No
8958,21,Female,Low,Self-Employed,Tier 1,2023-04-21,Yes
8959,39,Female,High,Unemployed,Tier 3,2021-01-21,No
8960,55,Male,Low,Self-Employed,Tier 1,2020-04-18,No
8961,40,Male,Low,Business,Tier 1,2020-12-04,No
8962,43,Female,Medium,Unemployed,Tier 1,2023-05-08,No
8963,28,Female,Low,Self-Employed,Tier 2,2023-04-19,No
8964,45,Female,Medium,Unemployed,Tier 2,2024-04-12,Yes
8965,19,Male,Medium,Salaried,Tier 2,2021-07-18,Yes
8966,25,Female,Low,Student,Tier 3,2024-11-18,Yes
8967,46,Male,High,Self-Employed,Tier 2,2025-01-19,Yes
8968,28,Female,Medium,Business,Tier 1,2023-12-31,Yes
8969,54,Male,Medium,Self-Employed,Tier 3,2022-04-12,Yes
8970,35,Male,Low,Student,Tier 2,2025-01-18,No
8971,31,Female,Low,Self-Employed,Tier 2,2022-11-29,Yes
8972,27,Male,Medium,Self-Employed,Tier 1,2020-08-09,No
8973,52,Male,High,Self-Employed,Tier 1,2020-10-23,Yes
8974,26,Male,Low,Business,Tier 2,2024-08-28,No
8975,52,Male,Medium,Student,Tier 2,2025-02-09,No
8976,28,Male,Medium,Student,Tier 1,2022-11-18,Yes
8977,61,Female,Low,Business,Tier 1,2022-07-15,No
8978,29,Female,Medium,Self-Employed,Tier 1,2024-09-20,No
8979,20,Male,Low,Self-Employed,Tier 1,2023-05-10,No
8980,56,Female,Low,Student,Tier 1,2022-09-21,No
8981,31,Male,Low,Self-Employed,Tier 2,2025-01-05,No
8982,45,Male,Low,Salaried,Tier 3,2022-09-15,Yes
8983,28,Female,Low,Self-Employed,Tier 2,2021-04-29,No
8984,56,Male,High,Self-Employed,Tier 2,2020-05-09,No
8985,42,Male,Medium,Unemployed,Tier 1,2020-02-17,No
8986,38,Male,Low,Student,Tier 1,2024-11-27,Yes
8987,27,Female,Medium,Student,Tier 2,2022-04-06,Yes
8988,60,Female,Medium,Salaried,Tier 1,2023-12-10,No
8989,32,Male,Low,Salaried,Tier 3,2021-08-22,No
8990,36,Male,Low,Salaried,Tier 1,2022-02-08,No
8991,39,Male,Low,Student,Tier 3,2021-07-24,Yes
8992,38,Male,Low,Unemployed,Tier 1,2025-04-06,Yes
8993,61,Male,High,Unemployed,Tier 3,2021-04-01,Yes
8994,49,Female,Medium,Business,Tier 2,2022-12-08,Yes
8995,40,Female,High,Student,Tier 3,2021-12-28,No
8996,30,Female,Medium,Business,Tier 2,2023-01-04,No
8997,22,Female,Low,Self-Employed,Tier 2,2024-04-18,No
8998,21,Male,High,Salaried,Tier 3,2023-06-25,Yes
8999,45,Male,Low,Business,Tier 1,2025-01-27,No
9000,31,Female,Low,Business,Tier 3,2020-10-16,No
9001,25,Female,Medium,Student,Tier 1,2021-06-18,No
9002,26,Male,Low,Salaried,Tier 1,2024-04-03,No
9003,52,Female,Low,Salaried,Tier 2,2021-03-11,No
9004,54,Male,Medium,Unemployed,Tier 2,2022-04-07,Yes
9005,38,Male,High,Business,Tier 2,2023-11-07,No
9006,35,Male,Low,Unemployed,Tier 1,2023-01-24,No
9007,50,Female,Low,Business,Tier 2,2020-09-07,No
9008,25,Female,Medium,Student,Tier 1,2020-08-28,No
9009,34,Female,Medium,Student,Tier 3,2022-07-12,No
9010,60,Female,Low,Self-Employed,Tier 1,2025-02-24,No
9011,48,Female,High,Business,Tier 1,2020-10-31,Yes
9012,51,Male,Medium,Business,Tier 1,2021-07-10,No
9013,23,Female,Medium,Salaried,Tier 3,2024-05-30,Yes
9014,39,Male,High,Salaried,Tier 2,2024-06-30,No
9015,31,Male,High,Unemployed,Tier 2,2022-10-14,No
9016,20,Male,Low,Self-Employed,Tier 2,2022-09-17,No
9017,29,Female,Low,Student,Tier 3,2024-05-14,No
9018,53,Female,Medium,Business,Tier 1,2025-06-17,No
9019,29,Female,High,Unemployed,Tier 1,2024-01-03,No
9020,62,Female,Medium,Self-Employed,Tier 2,2024-02-20,No
9021,19,Female,Medium,Salaried,Tier 2,2024-03-01,No
9022,19,Female,Medium,Self-Employed,Tier 1,2020-05-11,No
9023,32,Female,Low,Unemployed,Tier 2,2023-11-26,No
9024,40,Female,High,Student,Tier 2,2024-08-19,No
9025,46,Male,Medium,Salaried,Tier 2,2022-10-03,No
9026,34,Female,High,Salaried,Tier 3,2021-01-10,No
9027,49,Male,Medium,Student,Tier 2,2025-05-12,No
9028,24,Male,High,Salaried,Tier 2,2024-05-09,No
9029,47,Male,Low,Unemployed,Tier 1,2024-09-17,No
9030,45,Male,Medium,Salaried,Tier 3,2021-11-17,Yes
9031,31,Female,High,Business,Tier 1,2024-04-15,Yes
9032,61,Female,Medium,Self-Employed,Tier 3,2021-01-05,No
9033,47,Male,Medium,Unemployed,Tier 1,2023-12-06,Yes
9034,34,Male,Low,Student,Tier 1,2020-06-03,No
9035,49,Male,Medium,Unemployed,Tier 1,2020-09-01,Yes
9036,63,Female,High,Business,Tier 3,2021-06-25,No
9037,23,Male,Low,Salaried,Tier 3,2024-05-03,No
9038,41,Male,Medium,Salaried,Tier 3,2021-11-12,No
9039,23,Female,Medium,Unemployed,Tier 2,2023-01-03,No
9040,44,Male,Low,Salaried,Tier 1,2023-05-14,No
9041,35,Female,Low,Salaried,Tier 1,2025-02-02,No
9042,41,Female,Medium,Business,Tier 1,2025-03-06,Yes
9043,54,Male,Low,Student,Tier 2,2022-06-15,No
9044,41,Male,High,Self-Employed,Tier 2,2023-12-22,No
9045,55,Male,Medium,Unemployed,Tier 2,2022-05-20,No
9046,51,Female,Low,Student,Tier 1,2023-12-15,No
9047,57,Female,Low,Self-Employed,Tier 3,2021-11-03,Yes
9048,64,Female,Medium,Student,Tier 3,2023-03-18,No
9049,32,Male,Medium,Unemployed,Tier 2,2020-03-28,No
9050,28,Male,Low,Business,Tier 3,2024-03-09,No
9051,39,Male,Medium,Business,Tier 2,2023-04-06,No
9052,41,Male,High,Business,Tier 1,2023-04-27,Yes
9053,18,Male,Low,Student,Tier 3,2023-02-11,No
9054,35,Male,Low,Unemployed,Tier 1,2020-01-13,No
9055,61,Female,High,Salaried,Tier 1,2022-05-30,No
9056,29,Female,Low,Salaried,Tier 1,2022-09-20,No
9057,60,Female,High,Business,Tier 2,2024-08-28,No
9058,45,Male,Low,Student,Tier 2,2023-03-26,Yes
9059,57,Female,Low,Salaried,Tier 1,2023-04-19,No
9060,24,Female,Low,Student,Tier 3,2020-11-15,No
9061,40,Female,Low,Unemployed,Tier 3,2020-10-18,No
9062,38,Male,Low,Business,Tier 1,2024-06-27,No
9063,51,Male,Low,Self-Employed,Tier 2,2021-09-14,No
9064,28,Female,Low,Business,Tier 3,2022-02-11,Yes
9065,39,Male,Low,Self-Employed,Tier 1,2024-08-10,No
9066,59,Male,Medium,Salaried,Tier 1,2024-02-09,No
9067,52,Male,High,Self-Employed,Tier 1,2024-08-01,No
9068,46,Male,High,Student,Tier 3,2022-04-19,No
9069,59,Female,Medium,Self-Employed,Tier 2,2022-07-12,No
9070,45,Male,High,Salaried,Tier 2,2023-12-27,No
9071,35,Female,Low,Salaried,Tier 2,2023-04-07,No
9072,31,Female,Low,Business,Tier 1,2021-02-05,No
9073,35,Male,Low,Salaried,Tier 1,2020-06-06,No
9074,45,Male,Medium,Student,Tier 1,2021-01-18,Yes
9075,41,Male,High,Self-Employed,Tier 1,2021-02-01,No
9076,25,Female,Medium,Unemployed,Tier 1,2020-02-25,Yes
9077,59,Female,Low,Salaried,Tier 1,2023-01-01,No
9078,62,Female,Medium,Self-Employed,Tier 2,2022-08-27,No
9079,25,Female,Low,Business,Tier 1,2022-01-29,No
9080,21,Female,Medium,Unemployed,Tier 2,2021-04-17,No
9081,44,Female,Medium,Business,Tier 1,2023-04-18,No
9082,53,Female,Low,Student,Tier 2,2024-06-14,No
9083,22,Male,Low,Business,Tier 3,2020-07-12,No
9084,50,Female,Medium,Self-Employed,Tier 1,2024-09-26,No
9085,51,Female,Medium,Unemployed,Tier 1,2022-03-07,No
9086,47,Female,Low,Business,Tier 2,2023-11-08,No
9087,25,Female,Medium,Business,Tier 2,2022-01-29,No
9088,56,Male,High,Student,Tier 1,2023-06-06,No
9089,64,Female,Low,Self-Employed,Tier 3,2022-03-05,No
9090,43,Female,Low,Business,Tier 1,2022-04-15,No
9091,54,Male,Medium,Self-Employed,Tier 1,2021-11-05,Yes
9092,51,Male,Medium,Salaried,Tier 1,2024-06-14,No
9093,24,Female,Low,Student,Tier 2,2024-10-12,No
9094,57,Female,Low,Student,Tier 2,2020-09-22,No
9095,45,Female,Low,Student,Tier 3,2024-07-20,No
9096,56,Female,Medium,Self-Employed,Tier 3,2022-03-04,Yes
9097,56,Female,Low,Business,Tier 1,2022-12-30,No
9098,45,Female,Medium,Business,Tier 3,2020-03-31,No
9099,31,Male,High,Self-Employed,Tier 2,2024-06-17,Yes
9100,55,Male,High,Self-Employed,Tier 1,2023-01-04,Yes
9101,21,Female,Medium,Salaried,Tier 3,2024-06-27,Yes
9102,59,Female,Medium,Unemployed,Tier 2,2021-03-20,No
9103,35,Female,High,Unemployed,Tier 2,2023-05-05,No
9104,61,Male,High,Student,Tier 1,2023-04-22,No
9105,42,Female,High,Business,Tier 2,2020-03-17,No
9106,24,Male,Low,Student,Tier 1,2024-01-11,No
9107,55,Male,Low,Business,Tier 1,2023-08-13,Yes
9108,45,Female,High,Business,Tier 3,2023-11-12,Yes
9109,22,Male,High,Salaried,Tier 1,2020-11-17,No
9110,20,Female,Medium,Self-Employed,Tier 1,2021-02-24,No
9111,61,Male,High,Self-Employed,Tier 3,2021-06-29,No
9112,48,Female,Medium,Self-Employed,Tier 1,2024-07-15,No
