customer_id,age,gender,income_bracket,income_range,occupation,city_tier,join_date,churn_flag,age_group
7846,37,Male,Low,2-4 Lakh,Self-Employed,Tier 3,3/20/2022,No,Mid Career
7847,18,Male,Low,2-4 Lakh,Self-Employed,Tier 3,1/7/2023,No,Student
7848,38,Female,Low,2-4 Lakh,Unemployed,Tier 1,3/5/2023,No,Mid Career
7849,62,Female,Low,2-4 Lakh,Salaried,Tier 1,10/28/2020,No,Pre-Retirement
7850,18,Male,Low,2-4 Lakh,Self-Employed,Tier 2,11/18/2021,No,Student
7851,27,Male,High,8+ Lakh,Business,Tier 1,3/21/2025,No,Early Career
7852,64,Female,Medium,4-8 Lakh,Salaried,Tier 2,1/21/2021,Yes,Pre-Retirement
7853,49,Male,Medium,4-8 Lakh,Self-Employed,Tier 2,5/31/2024,No,Family Stage
7854,56,Male,High,8+ Lakh,Salaried,Tier 1,4/14/2024,No,Pre-Retirement
7855,39,Male,Low,2-4 Lakh,Student,Tier 1,7/31/2023,No,Mid Career
7856,35,Male,Low,2-4 Lakh,Salaried,Tier 3,11/24/2020,No,Mid Career
7857,63,Female,High,8+ Lakh,Unemployed,Tier 1,4/4/2021,No,Pre-Retirement
7858,49,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,6/1/2020,No,Family Stage
7859,44,Male,High,8+ Lakh,Salaried,Tier 2,5/10/2025,No,Family Stage
7860,45,Male,High,8+ Lakh,Business,Tier 1,12/25/2021,Yes,Family Stage
7861,35,Male,Low,2-4 Lakh,Student,Tier 2,9/10/2024,Yes,Mid Career
7862,56,Female,High,8+ Lakh,Student,Tier 1,3/17/2022,No,Pre-Retirement
7863,46,Female,High,8+ Lakh,Salaried,Tier 3,5/1/2021,No,Family Stage
7864,35,Male,Low,2-4 Lakh,Unemployed,Tier 1,8/17/2021,No,Mid Career
7865,61,Male,High,8+ Lakh,Student,Tier 1,10/1/2024,No,Pre-Retirement
7866,25,Male,Low,2-4 Lakh,Salaried,Tier 2,9/24/2022,No,Early Career
7867,48,Female,Medium,4-8 Lakh,Salaried,Tier 3,2/1/2025,No,Family Stage
7868,51,Male,Low,2-4 Lakh,Student,Tier 2,9/8/2022,No,Family Stage
7869,24,Male,Low,2-4 Lakh,Salaried,Tier 1,10/2/2021,No,Early Career
7870,53,Male,Medium,4-8 Lakh,Salaried,Tier 2,1/3/2025,No,Family Stage
7871,35,Male,Low,2-4 Lakh,Business,Tier 2,8/5/2022,Yes,Mid Career
7872,55,Male,Medium,4-8 Lakh,Salaried,Tier 2,7/9/2020,No,Pre-Retirement
7873,26,Female,Medium,4-8 Lakh,Salaried,Tier 2,2/21/2020,Yes,Early Career
7874,26,Female,Low,2-4 Lakh,Unemployed,Tier 2,8/17/2021,No,Early Career
7875,63,Female,Low,2-4 Lakh,Student,Tier 3,12/6/2020,No,Pre-Retirement
7876,25,Male,Medium,4-8 Lakh,Unemployed,Tier 1,9/19/2024,No,Early Career
7877,52,Female,High,8+ Lakh,Self-Employed,Tier 3,6/8/2021,Yes,Family Stage
7878,35,Male,Medium,4-8 Lakh,Unemployed,Tier 3,10/20/2024,No,Mid Career
7879,22,Female,Medium,4-8 Lakh,Self-Employed,Tier 2,1/17/2020,Yes,Student
7880,31,Female,Medium,4-8 Lakh,Self-Employed,Tier 3,8/29/2020,No,Mid Career
7881,45,Male,Low,2-4 Lakh,Unemployed,Tier 1,9/25/2023,Yes,Family Stage
7882,47,Male,Medium,4-8 Lakh,Business,Tier 2,8/20/2024,Yes,Family Stage
7883,21,Male,High,8+ Lakh,Unemployed,Tier 1,8/28/2024,No,Student
7884,56,Female,Medium,4-8 Lakh,Student,Tier 3,10/12/2021,No,Pre-Retirement
7885,37,Male,Medium,4-8 Lakh,Unemployed,Tier 2,12/5/2023,No,Mid Career
7886,42,Female,Medium,4-8 Lakh,Business,Tier 2,10/20/2020,No,Family Stage
7887,45,Female,Medium,4-8 Lakh,Unemployed,Tier 3,11/17/2022,No,Family Stage
7888,29,Female,Medium,4-8 Lakh,Business,Tier 3,12/4/2023,No,Early Career
7889,19,Male,Medium,4-8 Lakh,Student,Tier 1,12/24/2020,No,Student
7890,60,Male,Medium,4-8 Lakh,Salaried,Tier 1,11/3/2021,No,Pre-Retirement
7891,31,Male,Low,2-4 Lakh,Business,Tier 1,10/16/2022,No,Mid Career
7892,39,Female,Medium,4-8 Lakh,Business,Tier 1,12/10/2023,No,Mid Career
7893,48,Female,High,8+ Lakh,Business,Tier 1,6/30/2020,Yes,Family Stage
7894,40,Male,Low,2-4 Lakh,Student,Tier 1,7/9/2022,Yes,Family Stage
7895,37,Female,High,8+ Lakh,Self-Employed,Tier 2,3/2/2022,No,Mid Career
7896,55,Female,Low,2-4 Lakh,Business,Tier 1,5/13/2025,Yes,Pre-Retirement
7897,21,Female,Low,2-4 Lakh,Student,Tier 1,10/28/2021,No,Student
7898,32,Male,Medium,4-8 Lakh,Salaried,Tier 3,1/11/2025,No,Mid Career
7899,41,Female,Medium,4-8 Lakh,Business,Tier 2,12/26/2021,Yes,Family Stage
7900,42,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,9/25/2023,No,Family Stage
7901,18,Male,Low,2-4 Lakh,Student,Tier 1,12/18/2020,No,Student
7902,24,Male,Low,2-4 Lakh,Salaried,Tier 3,3/9/2020,Yes,Early Career
7903,48,Male,Medium,4-8 Lakh,Self-Employed,Tier 3,4/21/2021,No,Family Stage
7904,29,Male,Low,2-4 Lakh,Salaried,Tier 2,11/20/2020,No,Early Career
7905,59,Male,Medium,4-8 Lakh,Self-Employed,Tier 3,2/26/2024,No,Pre-Retirement
7906,22,Male,Medium,4-8 Lakh,Unemployed,Tier 2,8/11/2023,Yes,Student
7907,61,Female,Medium,4-8 Lakh,Unemployed,Tier 1,5/17/2023,No,Pre-Retirement
7908,59,Female,Low,2-4 Lakh,Unemployed,Tier 1,3/26/2023,No,Pre-Retirement
7909,55,Female,Low,2-4 Lakh,Salaried,Tier 1,1/3/2023,No,Pre-Retirement
7910,29,Female,Low,2-4 Lakh,Unemployed,Tier 2,2/20/2025,No,Early Career
7911,56,Male,Low,2-4 Lakh,Student,Tier 1,10/13/2020,No,Pre-Retirement
7912,35,Female,Medium,4-8 Lakh,Student,Tier 2,6/8/2023,No,Mid Career
7913,19,Male,High,8+ Lakh,Unemployed,Tier 2,5/19/2024,Yes,Student
7914,27,Male,Low,2-4 Lakh,Self-Employed,Tier 1,7/18/2023,No,Early Career
7915,32,Female,Low,2-4 Lakh,Self-Employed,Tier 1,3/23/2020,Yes,Mid Career
7916,47,Female,Low,2-4 Lakh,Salaried,Tier 1,5/28/2024,No,Family Stage
7917,61,Male,High,8+ Lakh,Self-Employed,Tier 3,7/12/2023,No,Pre-Retirement
7918,34,Male,Low,2-4 Lakh,Business,Tier 3,9/25/2020,No,Mid Career
7919,21,Male,High,8+ Lakh,Self-Employed,Tier 2,6/6/2022,No,Student
7920,24,Male,Low,2-4 Lakh,Student,Tier 1,10/27/2020,No,Early Career
7921,58,Female,Low,2-4 Lakh,Self-Employed,Tier 1,10/18/2022,No,Pre-Retirement
7922,48,Male,Low,2-4 Lakh,Salaried,Tier 3,3/30/2020,No,Family Stage
7923,56,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,4/9/2025,No,Pre-Retirement
7924,51,Male,Medium,4-8 Lakh,Salaried,Tier 1,12/25/2020,No,Family Stage
7925,23,Male,Medium,4-8 Lakh,Business,Tier 2,8/16/2023,No,Early Career
7926,55,Male,Low,2-4 Lakh,Unemployed,Tier 1,10/22/2022,No,Pre-Retirement
7927,62,Female,Low,2-4 Lakh,Business,Tier 3,12/7/2023,No,Pre-Retirement
7928,51,Male,Low,2-4 Lakh,Student,Tier 2,4/14/2023,No,Family Stage
7929,61,Female,Medium,4-8 Lakh,Business,Tier 3,2/22/2023,No,Pre-Retirement
7930,32,Female,Low,2-4 Lakh,Business,Tier 3,2/18/2022,Yes,Mid Career
7931,31,Female,Medium,4-8 Lakh,Student,Tier 2,12/27/2021,No,Mid Career
7932,23,Male,Low,2-4 Lakh,Student,Tier 3,3/20/2025,No,Early Career
7933,54,Female,Low,2-4 Lakh,Unemployed,Tier 2,5/21/2024,No,Family Stage
7934,49,Female,Medium,4-8 Lakh,Unemployed,Tier 1,4/16/2023,No,Family Stage
7935,20,Male,Low,2-4 Lakh,Self-Employed,Tier 1,12/7/2024,Yes,Student
7936,20,Male,Medium,4-8 Lakh,Salaried,Tier 1,1/5/2020,No,Student
7937,39,Female,Low,2-4 Lakh,Student,Tier 2,1/10/2025,No,Mid Career
7938,39,Female,Low,2-4 Lakh,Business,Tier 2,10/3/2024,Yes,Mid Career
7939,27,Male,High,8+ Lakh,Business,Tier 1,4/26/2020,No,Early Career
7940,20,Female,Low,2-4 Lakh,Unemployed,Tier 1,10/10/2022,No,Student
7941,29,Female,Medium,4-8 Lakh,Salaried,Tier 1,3/6/2021,No,Early Career
7942,46,Female,High,8+ Lakh,Student,Tier 3,1/24/2021,Yes,Family Stage
7943,34,Male,Low,2-4 Lakh,Unemployed,Tier 3,2/14/2025,No,Mid Career
7944,24,Female,High,8+ Lakh,Salaried,Tier 3,2/11/2024,No,Early Career
7945,30,Male,Low,2-4 Lakh,Student,Tier 1,2/3/2024,Yes,Mid Career
7946,19,Male,Medium,4-8 Lakh,Business,Tier 1,10/5/2023,No,Student
7947,21,Male,Medium,4-8 Lakh,Business,Tier 1,1/13/2022,No,Student
7948,27,Female,High,8+ Lakh,Unemployed,Tier 2,3/24/2020,No,Early Career
7949,56,Male,Medium,4-8 Lakh,Salaried,Tier 1,8/23/2021,No,Pre-Retirement
7950,41,Female,Medium,4-8 Lakh,Business,Tier 3,6/4/2023,No,Family Stage
7951,34,Male,Medium,4-8 Lakh,Salaried,Tier 2,3/28/2021,No,Mid Career
7952,23,Female,Low,2-4 Lakh,Unemployed,Tier 1,1/10/2024,No,Early Career
7953,36,Female,Medium,4-8 Lakh,Self-Employed,Tier 3,2/8/2023,No,Mid Career
7954,22,Female,Low,2-4 Lakh,Salaried,Tier 3,11/18/2020,Yes,Student
7955,49,Male,Medium,4-8 Lakh,Salaried,Tier 2,5/20/2025,No,Family Stage
7956,27,Female,Medium,4-8 Lakh,Unemployed,Tier 1,5/7/2025,Yes,Early Career
7957,26,Female,High,8+ Lakh,Self-Employed,Tier 3,3/27/2024,No,Early Career
7958,44,Male,Medium,4-8 Lakh,Business,Tier 2,4/11/2024,No,Family Stage
7959,30,Male,Medium,4-8 Lakh,Student,Tier 1,6/11/2025,No,Mid Career
7960,36,Female,Low,2-4 Lakh,Unemployed,Tier 2,2/2/2023,No,Mid Career
7961,38,Male,Low,2-4 Lakh,Student,Tier 1,1/14/2023,No,Mid Career
7962,41,Male,Medium,4-8 Lakh,Self-Employed,Tier 3,8/21/2022,No,Family Stage
7963,55,Male,Medium,4-8 Lakh,Self-Employed,Tier 3,5/17/2021,No,Pre-Retirement
7964,21,Female,Medium,4-8 Lakh,Salaried,Tier 2,5/20/2021,No,Student
7965,41,Male,Medium,4-8 Lakh,Student,Tier 1,6/3/2022,No,Family Stage
7966,52,Female,Low,2-4 Lakh,Student,Tier 2,3/25/2023,No,Family Stage
7967,20,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,9/30/2024,No,Student
7968,21,Male,Low,2-4 Lakh,Student,Tier 1,5/10/2021,No,Student
7969,54,Female,Low,2-4 Lakh,Business,Tier 2,7/29/2022,No,Family Stage
7970,57,Male,Low,2-4 Lakh,Self-Employed,Tier 1,9/20/2022,No,Pre-Retirement
7971,52,Male,Medium,4-8 Lakh,Salaried,Tier 3,1/20/2021,No,Family Stage
7972,48,Male,Medium,4-8 Lakh,Salaried,Tier 1,7/30/2024,No,Family Stage
7973,61,Male,Low,2-4 Lakh,Salaried,Tier 3,1/26/2024,No,Pre-Retirement
7974,42,Female,Medium,4-8 Lakh,Student,Tier 1,4/15/2024,No,Family Stage
7975,57,Female,Low,2-4 Lakh,Self-Employed,Tier 2,11/6/2021,No,Pre-Retirement
7976,30,Female,High,8+ Lakh,Salaried,Tier 3,2/10/2023,No,Mid Career
7977,21,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,3/11/2025,No,Student
7978,63,Female,Low,2-4 Lakh,Student,Tier 2,12/11/2024,No,Pre-Retirement
7979,31,Female,High,8+ Lakh,Business,Tier 2,5/14/2022,No,Mid Career
7980,30,Female,Low,2-4 Lakh,Business,Tier 2,1/9/2024,No,Mid Career
7981,44,Male,Medium,4-8 Lakh,Business,Tier 1,10/13/2020,No,Family Stage
7982,23,Female,Medium,4-8 Lakh,Student,Tier 3,7/11/2022,No,Early Career
7983,34,Female,Low,2-4 Lakh,Salaried,Tier 2,11/28/2024,No,Mid Career
7984,53,Female,Medium,4-8 Lakh,Student,Tier 2,7/19/2020,No,Family Stage
7985,57,Male,Low,2-4 Lakh,Self-Employed,Tier 3,3/21/2022,No,Pre-Retirement
7986,52,Female,High,8+ Lakh,Business,Tier 1,6/1/2022,No,Family Stage
7987,34,Female,Low,2-4 Lakh,Self-Employed,Tier 1,11/3/2023,No,Mid Career
7988,58,Female,Low,2-4 Lakh,Student,Tier 1,5/27/2021,No,Pre-Retirement
7989,19,Male,Medium,4-8 Lakh,Unemployed,Tier 1,10/12/2024,No,Student
7990,30,Female,Low,2-4 Lakh,Unemployed,Tier 1,7/12/2023,No,Mid Career
7991,19,Male,Medium,4-8 Lakh,Student,Tier 2,4/26/2023,No,Student
7992,45,Male,High,8+ Lakh,Salaried,Tier 2,6/16/2022,No,Family Stage
7993,60,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,12/22/2020,No,Pre-Retirement
7994,43,Male,Low,2-4 Lakh,Student,Tier 3,6/18/2023,No,Family Stage
7995,39,Female,Medium,4-8 Lakh,Student,Tier 1,5/31/2025,No,Mid Career
7996,64,Male,High,8+ Lakh,Unemployed,Tier 3,5/1/2023,No,Pre-Retirement
7997,60,Male,Low,2-4 Lakh,Business,Tier 2,2/7/2023,No,Pre-Retirement
7998,20,Female,Medium,4-8 Lakh,Business,Tier 2,6/26/2022,No,Student
7999,52,Male,Low,2-4 Lakh,Salaried,Tier 1,5/28/2025,Yes,Family Stage
8000,29,Male,High,8+ Lakh,Salaried,Tier 2,6/24/2022,No,Early Career
8001,41,Male,Medium,4-8 Lakh,Salaried,Tier 3,3/2/2024,Yes,Family Stage
8002,22,Male,High,8+ Lakh,Unemployed,Tier 2,7/4/2024,Yes,Student
8003,37,Male,High,8+ Lakh,Student,Tier 3,12/24/2022,No,Mid Career
8004,56,Male,Low,2-4 Lakh,Salaried,Tier 1,12/24/2022,No,Pre-Retirement
8005,56,Female,Low,2-4 Lakh,Unemployed,Tier 3,11/12/2020,No,Pre-Retirement
8006,30,Female,Low,2-4 Lakh,Self-Employed,Tier 1,11/5/2024,Yes,Mid Career
8007,58,Female,Low,2-4 Lakh,Student,Tier 2,4/4/2020,No,Pre-Retirement
8008,62,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,4/3/2021,No,Pre-Retirement
8009,29,Male,Medium,4-8 Lakh,Business,Tier 2,9/28/2024,No,Early Career
8010,30,Male,Low,2-4 Lakh,Business,Tier 2,12/31/2024,Yes,Mid Career
8011,27,Male,Medium,4-8 Lakh,Student,Tier 2,1/29/2021,No,Early Career
8012,50,Female,Medium,4-8 Lakh,Salaried,Tier 3,5/4/2023,No,Family Stage
8013,57,Female,Low,2-4 Lakh,Student,Tier 1,4/22/2024,No,Pre-Retirement
8014,33,Male,Low,2-4 Lakh,Salaried,Tier 3,3/20/2025,No,Mid Career
8015,62,Male,Medium,4-8 Lakh,Business,Tier 3,11/28/2022,No,Pre-Retirement
8016,52,Female,Medium,4-8 Lakh,Student,Tier 2,5/28/2020,No,Family Stage
8017,20,Female,High,8+ Lakh,Student,Tier 1,1/10/2021,No,Student
8018,22,Female,Low,2-4 Lakh,Salaried,Tier 1,8/26/2024,No,Student
8019,43,Female,Medium,4-8 Lakh,Business,Tier 1,12/31/2020,No,Family Stage
8020,28,Male,Medium,4-8 Lakh,Business,Tier 3,10/21/2024,No,Early Career
8021,24,Female,Low,2-4 Lakh,Salaried,Tier 1,3/31/2021,No,Early Career
8022,27,Female,Low,2-4 Lakh,Salaried,Tier 1,10/2/2020,No,Early Career
8023,59,Male,Low,2-4 Lakh,Salaried,Tier 1,4/27/2024,Yes,Pre-Retirement
8024,51,Male,Low,2-4 Lakh,Business,Tier 1,3/13/2024,No,Family Stage
8025,20,Male,Low,2-4 Lakh,Business,Tier 1,6/15/2023,No,Student
8026,25,Female,Medium,4-8 Lakh,Student,Tier 1,2/8/2021,No,Early Career
8027,48,Female,Medium,4-8 Lakh,Business,Tier 3,6/11/2020,No,Family Stage
8028,28,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,9/5/2023,Yes,Early Career
8029,62,Female,Low,2-4 Lakh,Self-Employed,Tier 1,6/30/2024,No,Pre-Retirement
8030,24,Male,Medium,4-8 Lakh,Salaried,Tier 3,3/10/2022,No,Early Career
8031,62,Male,Medium,4-8 Lakh,Salaried,Tier 2,3/14/2022,No,Pre-Retirement
8032,19,Female,High,8+ Lakh,Salaried,Tier 1,6/28/2024,Yes,Student
8033,23,Female,High,8+ Lakh,Student,Tier 1,12/28/2022,No,Early Career
8034,58,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,2/6/2023,Yes,Pre-Retirement
8035,49,Male,Medium,4-8 Lakh,Self-Employed,Tier 2,6/28/2020,No,Family Stage
8036,37,Female,Low,2-4 Lakh,Business,Tier 1,5/11/2020,No,Mid Career
8037,51,Male,Low,2-4 Lakh,Self-Employed,Tier 2,3/22/2024,No,Family Stage
8038,33,Female,High,8+ Lakh,Business,Tier 2,5/1/2022,No,Mid Career
8039,42,Male,Medium,4-8 Lakh,Student,Tier 1,1/18/2024,No,Family Stage
8040,29,Male,Medium,4-8 Lakh,Salaried,Tier 2,10/8/2022,No,Early Career
8041,24,Female,High,8+ Lakh,Salaried,Tier 3,12/2/2023,No,Early Career
8042,56,Male,Medium,4-8 Lakh,Business,Tier 3,8/11/2024,No,Pre-Retirement
8043,34,Male,Low,2-4 Lakh,Unemployed,Tier 2,4/23/2023,No,Mid Career
8044,62,Female,Low,2-4 Lakh,Business,Tier 2,4/1/2021,No,Pre-Retirement
8045,28,Male,Low,2-4 Lakh,Student,Tier 1,7/3/2022,No,Early Career
8046,23,Female,Medium,4-8 Lakh,Self-Employed,Tier 2,10/13/2022,No,Early Career
8047,40,Male,Medium,4-8 Lakh,Business,Tier 3,3/8/2024,Yes,Family Stage
8048,44,Male,High,8+ Lakh,Student,Tier 2,8/18/2024,No,Family Stage
8049,63,Male,Medium,4-8 Lakh,Salaried,Tier 3,5/5/2025,No,Pre-Retirement
8050,23,Male,Low,2-4 Lakh,Unemployed,Tier 3,5/24/2021,No,Early Career
8051,55,Female,Low,2-4 Lakh,Unemployed,Tier 2,8/6/2023,No,Pre-Retirement
8052,19,Female,Medium,4-8 Lakh,Business,Tier 2,9/1/2020,No,Student
8053,39,Female,High,8+ Lakh,Self-Employed,Tier 2,2/22/2022,No,Mid Career
8054,37,Male,Low,2-4 Lakh,Business,Tier 1,11/27/2022,Yes,Mid Career
8055,42,Male,High,8+ Lakh,Unemployed,Tier 1,2/12/2023,No,Family Stage
8056,32,Female,Low,2-4 Lakh,Unemployed,Tier 2,5/12/2021,No,Mid Career
8057,46,Female,Low,2-4 Lakh,Salaried,Tier 1,9/22/2023,Yes,Family Stage
8058,25,Female,High,8+ Lakh,Self-Employed,Tier 2,4/3/2021,No,Early Career
8059,54,Female,Low,2-4 Lakh,Self-Employed,Tier 3,2/16/2023,No,Family Stage
8060,50,Male,Medium,4-8 Lakh,Unemployed,Tier 3,10/5/2021,Yes,Family Stage
8061,39,Female,Low,2-4 Lakh,Unemployed,Tier 3,2/25/2020,Yes,Mid Career
8062,64,Male,High,8+ Lakh,Business,Tier 1,2/27/2021,No,Pre-Retirement
8063,22,Female,High,8+ Lakh,Business,Tier 1,2/17/2023,No,Student
8064,56,Male,High,8+ Lakh,Salaried,Tier 1,2/19/2020,No,Pre-Retirement
8065,35,Female,Low,2-4 Lakh,Unemployed,Tier 1,10/20/2023,No,Mid Career
8066,55,Female,Low,2-4 Lakh,Business,Tier 2,1/7/2021,No,Pre-Retirement
8067,54,Male,Medium,4-8 Lakh,Salaried,Tier 1,5/13/2025,Yes,Family Stage
8068,47,Male,Low,2-4 Lakh,Self-Employed,Tier 2,10/17/2023,No,Family Stage
8069,48,Female,Medium,4-8 Lakh,Unemployed,Tier 1,3/22/2020,Yes,Family Stage
8070,27,Male,Medium,4-8 Lakh,Student,Tier 2,5/31/2022,Yes,Early Career
8071,32,Female,Low,2-4 Lakh,Unemployed,Tier 3,7/14/2021,No,Mid Career
8072,59,Male,Medium,4-8 Lakh,Business,Tier 3,2/17/2020,No,Pre-Retirement
8073,61,Female,High,8+ Lakh,Unemployed,Tier 3,7/27/2024,No,Pre-Retirement
8074,35,Female,High,8+ Lakh,Student,Tier 1,8/25/2020,No,Mid Career
8075,40,Female,Low,2-4 Lakh,Unemployed,Tier 3,9/18/2022,No,Family Stage
8076,50,Female,Low,2-4 Lakh,Business,Tier 2,11/6/2023,No,Family Stage
8077,33,Female,Low,2-4 Lakh,Self-Employed,Tier 2,1/23/2021,No,Mid Career
8078,55,Female,Low,2-4 Lakh,Business,Tier 3,9/20/2023,No,Pre-Retirement
8079,52,Female,Low,2-4 Lakh,Salaried,Tier 1,11/15/2021,Yes,Family Stage
8080,51,Female,High,8+ Lakh,Business,Tier 3,4/19/2025,No,Family Stage
8081,45,Male,Low,2-4 Lakh,Salaried,Tier 2,3/18/2025,No,Family Stage
8082,19,Male,Low,2-4 Lakh,Unemployed,Tier 1,8/7/2024,No,Student
8083,47,Male,Low,2-4 Lakh,Salaried,Tier 1,7/5/2020,No,Family Stage
8084,30,Female,Low,2-4 Lakh,Unemployed,Tier 3,2/17/2023,No,Mid Career
8085,58,Female,Low,2-4 Lakh,Salaried,Tier 2,11/26/2021,No,Pre-Retirement
8086,33,Female,Medium,4-8 Lakh,Business,Tier 2,10/12/2023,No,Mid Career
8087,22,Male,Medium,4-8 Lakh,Student,Tier 1,12/28/2020,No,Student
8088,45,Male,Low,2-4 Lakh,Unemployed,Tier 1,6/2/2024,Yes,Family Stage
8089,56,Male,Low,2-4 Lakh,Salaried,Tier 2,4/1/2023,No,Pre-Retirement
8090,62,Male,Medium,4-8 Lakh,Student,Tier 1,1/8/2020,No,Pre-Retirement
8091,37,Male,Low,2-4 Lakh,Salaried,Tier 1,9/2/2021,No,Mid Career
8092,41,Female,Low,2-4 Lakh,Salaried,Tier 1,9/2/2023,Yes,Family Stage
8093,44,Male,High,8+ Lakh,Salaried,Tier 1,3/6/2025,No,Family Stage
8094,47,Female,Medium,4-8 Lakh,Business,Tier 2,1/27/2020,No,Family Stage
8095,62,Female,Medium,4-8 Lakh,Salaried,Tier 1,8/31/2022,No,Pre-Retirement
8096,44,Female,High,8+ Lakh,Student,Tier 3,6/5/2022,No,Family Stage
8097,43,Male,Medium,4-8 Lakh,Salaried,Tier 2,9/9/2022,No,Family Stage
8098,24,Male,High,8+ Lakh,Self-Employed,Tier 2,10/2/2020,Yes,Early Career
8099,59,Female,High,8+ Lakh,Unemployed,Tier 2,4/4/2022,No,Pre-Retirement
8100,64,Male,Low,2-4 Lakh,Business,Tier 2,8/23/2022,No,Pre-Retirement
8101,55,Male,High,8+ Lakh,Self-Employed,Tier 2,2/4/2024,Yes,Pre-Retirement
8102,22,Female,Low,2-4 Lakh,Self-Employed,Tier 1,3/1/2022,No,Student
8103,40,Female,Low,2-4 Lakh,Student,Tier 1,3/6/2025,No,Family Stage
8104,45,Female,High,8+ Lakh,Student,Tier 2,12/16/2021,No,Family Stage
8105,51,Female,High,8+ Lakh,Business,Tier 1,4/5/2025,No,Family Stage
8106,32,Female,Medium,4-8 Lakh,Business,Tier 1,4/30/2025,Yes,Mid Career
8107,49,Male,Low,2-4 Lakh,Unemployed,Tier 2,8/22/2024,No,Family Stage
8108,43,Female,Medium,4-8 Lakh,Salaried,Tier 2,4/21/2021,No,Family Stage
8109,48,Male,Medium,4-8 Lakh,Business,Tier 3,4/16/2023,Yes,Family Stage
8110,36,Male,Low,2-4 Lakh,Business,Tier 3,12/4/2021,No,Mid Career
8111,26,Female,High,8+ Lakh,Salaried,Tier 1,4/24/2024,No,Early Career
8112,46,Female,Low,2-4 Lakh,Unemployed,Tier 3,12/25/2020,No,Family Stage
8113,56,Male,Low,2-4 Lakh,Student,Tier 3,6/13/2023,Yes,Pre-Retirement
8114,21,Female,Low,2-4 Lakh,Unemployed,Tier 1,11/22/2022,No,Student
8115,20,Male,Low,2-4 Lakh,Salaried,Tier 3,4/13/2024,No,Student
8116,46,Female,Medium,4-8 Lakh,Student,Tier 2,6/28/2021,No,Family Stage
8117,28,Female,Low,2-4 Lakh,Student,Tier 1,4/9/2020,Yes,Early Career
8118,50,Male,Medium,4-8 Lakh,Student,Tier 1,10/18/2021,No,Family Stage
8119,55,Male,Low,2-4 Lakh,Unemployed,Tier 2,11/25/2020,No,Pre-Retirement
8120,28,Female,Medium,4-8 Lakh,Salaried,Tier 2,12/24/2022,No,Early Career
8121,44,Female,Medium,4-8 Lakh,Unemployed,Tier 3,5/1/2020,No,Family Stage
8122,50,Female,Low,2-4 Lakh,Unemployed,Tier 1,4/27/2024,No,Family Stage
8123,38,Male,Medium,4-8 Lakh,Self-Employed,Tier 2,8/16/2022,Yes,Mid Career
8124,56,Female,Medium,4-8 Lakh,Business,Tier 1,3/23/2025,No,Pre-Retirement
8125,48,Female,Medium,4-8 Lakh,Unemployed,Tier 2,10/10/2024,Yes,Family Stage
8126,55,Female,Medium,4-8 Lakh,Self-Employed,Tier 3,9/28/2022,No,Pre-Retirement
8127,63,Female,High,8+ Lakh,Salaried,Tier 2,4/20/2021,Yes,Pre-Retirement
8128,19,Male,High,8+ Lakh,Self-Employed,Tier 2,1/11/2022,No,Student
8129,44,Male,Low,2-4 Lakh,Unemployed,Tier 3,5/6/2020,No,Family Stage
8130,53,Male,Medium,4-8 Lakh,Salaried,Tier 1,5/17/2022,No,Family Stage
8131,28,Female,Low,2-4 Lakh,Self-Employed,Tier 3,4/24/2023,Yes,Early Career
8132,64,Female,Low,2-4 Lakh,Unemployed,Tier 2,11/7/2024,No,Pre-Retirement
8133,35,Female,Low,2-4 Lakh,Salaried,Tier 2,3/31/2020,No,Mid Career
8134,18,Male,High,8+ Lakh,Salaried,Tier 3,4/27/2024,No,Student
8135,52,Male,Medium,4-8 Lakh,Business,Tier 2,5/10/2025,No,Family Stage
8136,52,Male,Low,2-4 Lakh,Unemployed,Tier 2,2/15/2020,No,Family Stage
8137,48,Male,Low,2-4 Lakh,Business,Tier 2,1/25/2020,No,Family Stage
8138,45,Female,High,8+ Lakh,Salaried,Tier 1,3/4/2025,Yes,Family Stage
8139,56,Male,Low,2-4 Lakh,Salaried,Tier 1,9/26/2024,Yes,Pre-Retirement
8140,18,Male,Low,2-4 Lakh,Self-Employed,Tier 3,12/14/2020,No,Student
8141,42,Female,High,8+ Lakh,Business,Tier 1,6/22/2024,No,Family Stage
8142,60,Male,Medium,4-8 Lakh,Student,Tier 2,9/29/2022,No,Pre-Retirement
8143,55,Female,Low,2-4 Lakh,Unemployed,Tier 1,2/6/2022,No,Pre-Retirement
8144,37,Female,Medium,4-8 Lakh,Business,Tier 1,5/22/2022,No,Mid Career
8145,20,Female,High,8+ Lakh,Salaried,Tier 2,12/29/2023,Yes,Student
8146,19,Female,High,8+ Lakh,Self-Employed,Tier 2,9/15/2023,No,Student
